StudentId,CourseId,Section no,seat no
4525,130,1,111
4525,59,2,140
4525,68,1,115
4526,115,2,126
4526,45,1,217
4526,31,1,133
4527,150,1,128
4527,66,2,101
4527,70,2,167
4527,26,2,118
4528,66,2,102
4528,79,1,100
4528,113,1,130
4529,84,2,105
4529,115,2,127
4529,41,2,110
4529,134,2,121
4530,60,1,127
4530,12,2,197
4530,127,2,110
4531,59,2,141
4531,103,1,138
4531,132,2,133
4532,99,2,122
4532,132,2,134
4532,88,1,100
4533,71,1,110
4533,120,2,127
4533,23,1,231
4534,120,2,128
4534,64,2,122
4534,24,1,114
4535,134,2,122
4535,147,2,230
4535,82,2,108
4536,141,2,97
4536,77,1,132
4536,56,1,123
4537,146,1,126
4537,81,2,137
4537,45,1,218
4538,105,2,109
4538,24,1,115
4538,102,2,107
4539,71,1,111
4539,85,2,113
4539,103,1,139
4540,141,1,114
4540,119,2,112
4540,37,1,223
4541,119,1,112
4541,32,1,108
4541,100,2,221
4542,56,2,115
4542,26,2,119
4542,75,2,117
4543,132,2,135
4543,117,2,131
4543,69,1,110
4544,13,2,113
4544,99,2,123
4544,63,1,122
4545,139,2,224
4545,135,2,105
4545,99,2,124
4546,19,2,130
4546,101,2,124
4546,16,2,110
4547,15,2,140
4547,150,1,129
4547,19,2,131
4548,58,1,193
4548,140,2,103
4548,115,2,128
4548,15,2,141
4549,82,2,109
4549,150,1,130
4549,29,1,105
4550,123,2,101
4550,39,2,121
4550,79,1,101
4551,147,2,231
4551,32,2,117
4551,49,1,205
4552,19,2,132
4552,97,1,93
4552,45,1,219
4553,78,2,236
4553,56,2,116
4553,150,1,131
4554,5,2,176
4554,13,2,114
4554,77,1,133
4555,100,2,222
4555,148,1,100
4555,46,2,114
4556,97,1,94
4556,107,1,136
4556,70,2,168
4556,28,2,108
4557,117,2,132
4557,124,2,116
4557,102,2,108
4558,37,1,224
4558,23,2,191
4558,117,2,133
4559,64,2,123
4559,36,2,192
4559,150,1,132
4560,124,2,117
4560,26,2,120
4560,31,1,134
4560,43,1,120
4561,114,2,91
4561,75,2,118
4561,78,2,237
4562,141,1,115
4562,17,1,117
4562,102,1,184
4562,92,1,83
4563,78,1,101
4563,13,2,115
4563,91,2,105
4564,66,2,103
4564,97,2,99
4564,87,2,111
4565,93,2,208
4565,96,2,193
4565,102,2,109
4566,93,2,209
4566,107,1,137
4566,20,2,128
4567,86,1,116
4567,24,1,116
4567,1,1,207
4568,136,2,127
4568,82,1,108
4568,80,1,130
4569,43,2,131
4569,140,2,104
4569,20,2,129
4570,71,1,112
4570,74,1,143
4570,83,1,104
4570,34,1,104
4571,132,2,136
4571,68,1,116
4571,91,2,106
4572,12,2,198
4572,20,1,99
4572,16,1,120
4573,16,2,111
4573,141,2,98
4573,63,1,123
4574,96,1,124
4574,88,1,101
4574,63,1,124
4575,43,1,121
4575,38,2,126
4575,135,1,132
4576,103,1,140
4576,33,2,124
4576,30,2,94
4577,3,1,102
4577,41,2,111
4577,34,1,105
4578,52,1,123
4578,110,2,108
4578,96,2,194
4578,91,1,117
4579,112,1,123
4579,69,1,111
4579,60,1,128
4580,1,1,208
4580,66,2,104
4580,127,2,111
4581,54,2,126
4581,3,2,110
4581,28,2,109
4581,76,2,217
4582,105,2,110
4582,9,1,108
4582,126,1,129
4583,60,1,129
4583,120,2,129
4583,30,1,92
4583,46,2,115
4584,93,2,210
4584,120,2,130
4584,80,1,131
4584,82,2,110
4585,123,2,102
4585,84,2,106
4585,101,1,112
4586,18,2,111
4586,55,2,106
4586,109,2,116
4587,139,2,225
4587,141,2,99
4587,42,1,196
4588,38,1,120
4588,127,2,112
4588,124,2,118
4589,119,2,113
4589,140,2,105
4589,24,1,117
4589,26,2,121
4590,33,2,125
4590,26,2,122
4590,78,2,238
4591,125,2,123
4591,144,1,110
4591,137,2,122
4592,122,2,112
4592,57,1,101
4592,32,2,118
4593,95,1,108
4593,70,2,169
4593,12,1,116
4594,47,2,130
4594,12,2,199
4594,29,1,106
4595,119,1,113
4595,147,2,232
4595,74,1,144
4596,118,2,109
4596,137,2,123
4596,41,1,116
4597,75,2,119
4597,18,2,112
4597,16,2,112
4598,100,1,118
4598,63,1,125
4598,80,1,132
4599,17,1,118
4599,124,2,119
4599,117,2,134
4600,102,1,185
4600,16,1,121
4600,15,2,142
4601,131,1,202
4601,119,2,114
4601,37,1,225
4602,92,1,84
4602,105,1,115
4602,37,1,226
4603,114,1,140
4603,149,2,123
4603,28,2,110
4604,72,1,116
4604,60,1,130
4604,126,1,130
4605,58,1,194
4605,92,1,85
4605,120,2,131
4606,29,1,107
4606,23,2,192
4606,67,1,135
4607,49,2,212
4607,1,1,209
4607,50,1,204
4608,103,1,141
4608,115,2,129
4608,84,2,107
4608,9,1,109
4609,33,2,126
4609,117,2,135
4609,150,2,125
4610,25,2,105
4610,21,1,119
4610,122,2,113
4611,97,1,95
4611,61,1,110
4611,60,1,131
4612,150,2,126
4612,124,2,120
4612,22,1,126
4613,136,2,128
4613,90,2,110
4613,46,2,116
4614,37,1,227
4614,40,2,175
4614,123,2,103
4615,61,1,111
4615,75,2,120
4615,88,2,108
4616,39,2,122
4616,121,2,104
4616,117,2,136
4617,33,2,127
4617,24,2,118
4617,57,1,102
4617,53,1,130
4618,31,1,135
4618,110,2,109
4618,37,1,228
4619,38,1,121
4619,91,1,118
4619,148,1,101
4620,57,1,103
4620,69,1,112
4620,111,1,239
4621,10,2,98
4621,120,2,132
4621,15,2,143
4621,34,1,106
4622,61,1,112
4622,137,2,124
4622,120,1,102
4622,4,1,92
4623,87,2,112
4623,114,2,92
4623,88,2,109
4624,63,1,126
4624,132,1,117
4624,121,1,127
4625,103,1,142
4625,105,2,111
4625,71,2,124
4625,57,1,104
4626,61,1,113
4626,87,2,113
4626,112,2,111
4627,37,1,229
4627,17,1,119
4627,127,2,113
4628,132,1,118
4628,38,2,127
4628,15,2,144
4628,49,1,206
4629,96,1,125
4629,32,1,109
4629,150,1,133
4630,101,2,125
4630,49,1,207
4630,10,2,99
4630,92,1,86
4631,17,1,120
4631,114,2,93
4631,105,2,112
4631,96,2,195
4632,83,2,109
4632,118,2,110
4632,114,1,141
4633,12,1,117
4633,80,1,133
4633,120,2,133
4634,29,1,108
4634,105,2,113
4634,4,1,93
4634,137,2,125
4635,94,1,128
4635,26,2,123
4635,24,2,119
4635,48,1,104
4636,97,1,96
4636,66,2,105
4636,150,2,127
4636,16,1,122
4637,49,1,208
4637,17,1,121
4637,144,1,111
4638,86,1,117
4638,70,2,170
4638,36,2,193
4639,53,1,131
4639,23,1,232
4639,38,1,122
4640,105,1,116
4640,100,2,223
4640,126,1,131
4641,148,1,102
4641,95,1,109
4641,26,1,123
4642,135,1,133
4642,42,1,197
4642,5,2,177
4642,88,1,102
4643,6,2,216
4643,9,1,110
4643,17,1,122
4644,52,1,124
4644,81,2,138
4644,118,2,111
4645,62,2,107
4645,31,1,136
4645,24,2,120
4646,37,1,230
4646,72,1,117
4646,75,1,126
4647,41,2,112
4647,118,1,221
4647,42,2,137
4648,68,1,117
4648,42,2,138
4648,146,1,127
4649,78,2,239
4649,40,2,176
4649,1,1,210
4650,29,1,109
4650,114,2,94
4650,78,1,102
4651,45,1,220
4651,146,1,128
4651,103,1,143
4652,2,1,247
4652,20,2,130
4652,150,2,128
4653,4,1,94
4653,31,1,137
4653,83,1,105
4653,114,1,142
4654,16,2,113
4654,82,1,109
4654,135,1,134
4654,41,1,117
4655,137,2,126
4655,24,2,121
4655,16,2,114
4656,9,1,111
4656,69,2,114
4656,50,1,205
4657,20,2,131
4657,137,1,122
4657,113,1,131
4657,55,2,107
4658,56,2,117
4658,75,1,127
4658,15,2,145
4659,19,1,173
4659,90,2,111
4659,45,1,221
4660,43,2,132
4660,131,1,203
4660,40,2,177
4660,105,1,117
4661,48,1,105
4661,124,1,129
4661,43,2,133
4662,121,1,128
4662,43,2,134
4662,90,2,112
4663,11,1,113
4663,74,2,126
4663,131,1,204
4664,82,2,111
4664,134,2,123
4664,32,2,119
4665,56,2,118
4665,43,1,122
4665,38,1,123
4665,121,2,105
4666,4,1,95
4666,128,1,111
4666,95,2,124
4667,12,2,200
4667,75,1,128
4667,141,1,116
4667,1,1,211
4668,93,2,211
4668,118,1,222
4668,54,2,127
4669,49,1,209
4669,147,2,233
4669,64,2,124
4670,96,2,196
4670,34,1,107
4670,94,1,129
4671,71,2,125
4671,82,1,110
4671,62,1,118
4672,78,2,240
4672,119,1,114
4672,13,2,116
4673,93,2,212
4673,58,1,195
4673,36,2,194
4674,141,2,100
4674,71,2,126
4674,95,2,125
4674,124,2,121
4675,105,1,118
4675,73,1,218
4675,59,1,124
4676,12,2,201
4676,89,2,118
4676,20,1,100
4677,90,2,113
4677,9,2,103
4677,45,1,222
4678,12,1,118
4678,59,2,142
4678,112,1,124
4679,6,1,121
4679,120,1,103
4679,27,2,133
4679,96,2,197
4680,124,1,130
4680,136,2,129
4680,94,1,130
4681,113,1,132
4681,92,1,87
4681,24,1,118
4682,150,1,134
4682,29,1,110
4682,118,1,223
4683,149,2,124
4683,139,2,226
4683,96,1,126
4683,92,1,88
4684,84,2,108
4684,25,2,106
4684,53,1,132
4685,121,1,129
4685,120,2,134
4685,147,2,234
4686,13,2,117
4686,49,1,210
4686,40,2,178
4686,99,2,125
4687,59,1,125
4687,24,1,119
4687,42,1,198
4687,33,2,128
4688,62,2,108
4688,18,2,113
4688,81,2,139
4688,26,1,124
4689,137,1,123
4689,124,1,131
4689,49,2,213
4690,1,1,212
4690,41,2,113
4690,2,1,248
4691,34,1,108
4691,6,1,122
4691,121,1,130
4692,71,2,127
4692,134,2,124
4692,130,1,112
4692,32,2,120
4693,86,1,118
4693,91,1,119
4693,51,2,110
4693,116,1,115
4694,140,2,106
4694,9,2,104
4694,84,2,109
4695,34,1,109
4695,88,2,110
4695,42,1,199
4696,29,1,111
4696,86,1,119
4696,60,1,132
4696,31,1,138
4697,114,2,95
4697,99,2,126
4697,54,2,128
4698,4,1,96
4698,123,2,104
4698,71,2,128
4699,30,2,95
4699,100,1,119
4699,74,1,145
4699,83,2,110
4700,81,2,140
4700,36,2,195
4700,65,2,116
4701,135,2,106
4701,22,1,127
4701,125,2,124
4702,55,2,108
4702,80,1,134
4702,141,2,101
4703,45,1,223
4703,46,2,117
4703,15,2,146
4704,69,2,115
4704,46,2,118
4704,20,1,101
4704,131,1,205
4705,43,1,123
4705,61,1,114
4705,91,1,120
4706,92,2,119
4706,78,2,241
4706,45,1,224
4706,120,2,135
4707,6,2,217
4707,103,1,144
4707,56,1,124
4708,6,2,218
4708,17,1,123
4708,81,2,141
4709,49,2,214
4709,24,1,120
4709,1,1,213
4710,96,2,198
4710,41,2,114
4710,120,1,104
4710,32,2,121
4711,36,2,196
4711,42,2,139
4711,83,2,111
4712,17,1,124
4712,93,2,213
4712,62,2,109
4713,56,2,119
4713,26,2,124
4713,43,1,124
4714,31,1,139
4714,132,2,137
4714,95,1,110
4715,50,1,206
4715,48,1,106
4715,115,2,130
4715,121,2,106
4716,9,2,105
4716,37,1,231
4716,51,2,111
4717,149,2,125
4717,95,2,126
4717,124,2,122
4718,72,1,118
4718,122,2,114
4718,38,2,128
4718,77,1,134
4719,83,2,112
4719,144,1,112
4719,70,2,171
4720,105,1,119
4720,132,2,138
4720,9,1,112
4721,64,2,125
4721,97,2,100
4721,133,2,223
4722,146,1,129
4722,109,2,117
4722,129,2,133
4723,63,1,127
4723,24,1,121
4723,58,1,196
4724,115,2,131
4724,66,2,106
4724,112,1,125
4725,26,2,125
4725,43,2,135
4725,124,2,123
4726,139,2,227
4726,26,2,126
4726,137,1,124
4727,21,1,120
4727,81,2,142
4727,41,1,118
4728,116,1,116
4728,52,2,110
4728,23,2,193
4729,110,2,110
4729,45,1,225
4729,60,1,133
4730,41,2,115
4730,52,1,125
4730,105,2,114
4730,26,1,125
4731,110,2,111
4731,76,2,218
4731,103,1,145
4732,60,1,134
4732,91,2,107
4732,74,1,146
4733,148,1,103
4733,132,1,119
4733,121,2,107
4734,72,1,119
4734,134,2,125
4734,132,2,139
4734,26,2,127
4735,133,2,224
4735,91,1,121
4735,75,2,121
4736,77,1,135
4736,140,2,107
4736,15,2,147
4736,17,1,125
4737,130,1,113
4737,64,2,126
4737,26,1,126
4738,95,2,127
4738,59,2,143
4738,15,2,148
4739,91,2,108
4739,100,2,224
4739,99,2,127
4740,82,1,111
4740,144,1,113
4740,38,2,129
4741,3,1,103
4741,47,2,131
4741,112,2,112
4742,16,1,123
4742,150,1,135
4742,96,2,199
4742,91,1,122
4743,106,2,119
4743,46,2,119
4743,75,2,122
4744,124,1,132
4744,141,1,117
4744,96,1,127
4744,116,1,117
4745,59,2,144
4745,80,1,135
4745,147,2,235
4746,136,2,130
4746,94,1,131
4746,34,1,110
4746,114,2,96
4747,85,2,114
4747,112,2,113
4747,144,1,114
4748,121,1,131
4748,129,2,134
4748,6,2,219
4748,101,1,113
4749,10,2,100
4749,125,2,125
4749,26,2,128
4749,96,1,128
4750,117,2,137
4750,59,1,126
4750,16,2,115
4751,93,2,214
4751,34,1,111
4751,91,2,109
4752,114,2,97
4752,12,1,119
4752,42,1,200
4753,112,1,126
4753,99,2,128
4753,6,2,220
4754,55,2,109
4754,56,1,125
4754,10,2,101
4755,135,1,135
4755,94,1,132
4755,30,1,93
4756,46,2,120
4756,101,2,126
4756,12,1,120
4757,3,1,104
4757,72,1,120
4757,42,2,140
4758,102,2,110
4758,12,2,202
4758,38,1,124
4759,102,2,111
4759,21,1,121
4759,67,1,136
4760,30,1,94
4760,100,1,120
4760,40,2,179
4761,101,1,114
4761,88,2,111
4761,114,1,143
4762,116,1,118
4762,101,1,115
4762,68,1,118
4763,48,1,107
4763,150,1,136
4763,101,1,116
4764,27,2,134
4764,45,1,226
4764,63,1,128
4765,129,2,135
4765,131,1,206
4765,43,1,125
4766,86,1,120
4766,25,2,107
4766,10,2,102
4766,41,1,119
4767,25,2,108
4767,77,1,136
4767,12,2,203
4767,85,2,115
4768,103,1,146
4768,68,1,119
4768,99,2,129
4768,126,1,132
4769,43,2,136
4769,122,2,115
4769,88,2,112
4770,45,1,227
4770,60,1,135
4770,25,2,109
4771,56,1,126
4771,10,2,103
4771,65,2,117
4772,45,1,228
4772,19,2,133
4772,56,1,127
4773,56,2,120
4773,42,2,141
4773,129,2,136
4774,6,2,221
4774,46,2,121
4774,119,1,115
4775,9,2,106
4775,78,1,103
4775,69,1,113
4776,80,1,136
4776,97,1,97
4776,102,2,112
4777,90,2,114
4777,9,2,107
4777,56,1,128
4778,55,2,110
4778,76,2,219
4778,101,1,117
4779,42,2,142
4779,90,2,115
4779,118,2,112
4780,31,1,140
4780,119,1,116
4780,71,2,129
4781,96,1,129
4781,102,1,186
4781,92,1,89
4782,50,1,207
4782,43,2,137
4782,65,2,118
4783,26,1,127
4783,137,2,127
4783,121,2,108
4784,107,1,138
4784,114,1,144
4784,29,1,112
4785,63,1,129
4785,24,2,122
4785,31,1,141
4786,12,1,121
4786,84,2,110
4786,40,2,180
4787,92,2,120
4787,71,1,113
4787,105,2,115
4787,114,2,98
4788,141,1,118
4788,74,1,147
4788,133,2,225
4789,79,1,102
4789,117,2,138
4789,9,2,108
4790,93,2,215
4790,102,2,113
4790,20,2,132
4791,83,1,106
4791,41,2,116
4791,62,1,119
4791,71,1,114
4792,76,2,220
4792,127,2,114
4792,148,1,104
4793,146,1,130
4793,87,2,114
4793,135,1,136
4793,67,1,137
4794,126,1,133
4794,132,2,140
4794,94,1,133
4795,10,2,104
4795,97,1,98
4795,60,1,136
4796,50,1,208
4796,80,1,137
4796,114,2,99
4797,124,2,124
4797,130,2,116
4797,22,1,128
4798,9,1,113
4798,60,1,137
4798,16,1,124
4799,39,2,123
4799,38,2,130
4799,134,2,126
4800,13,2,118
4800,95,1,111
4800,23,2,194
4801,107,1,139
4801,56,2,121
4801,128,1,112
4802,121,2,109
4802,119,2,115
4802,68,1,120
4803,79,1,103
4803,45,1,229
4803,105,1,120
4804,41,1,120
4804,80,1,138
4804,95,1,112
4804,135,1,137
4805,21,1,122
4805,2,1,249
4805,107,1,140
4806,111,1,240
4806,20,2,133
4806,139,2,228
4807,65,2,119
4807,48,1,108
4807,17,1,126
4808,17,1,127
4808,34,1,112
4808,70,2,172
4809,117,2,139
4809,2,1,250
4809,101,1,118
4810,6,1,123
4810,71,1,115
4810,78,1,104
4811,148,1,105
4811,43,1,126
4811,128,1,113
4812,6,1,124
4812,55,2,111
4812,119,1,117
4812,144,1,115
4813,26,2,129
4813,68,1,121
4813,56,1,129
4814,130,1,114
4814,135,2,107
4814,75,1,129
4815,112,2,114
4815,32,2,122
4815,137,1,125
4816,60,1,138
4816,68,1,122
4816,33,2,129
4817,52,1,126
4817,56,2,122
4817,79,1,104
4817,97,1,99
4818,128,1,114
4818,69,2,116
4818,76,2,221
4819,16,1,125
4819,127,2,115
4819,30,1,95
4820,34,1,113
4820,3,1,105
4820,37,1,232
4821,56,1,130
4821,80,1,139
4821,137,1,126
4822,46,2,122
4822,30,1,96
4822,50,1,209
4823,111,1,241
4823,22,1,129
4823,95,2,128
4824,1,1,214
4824,123,2,105
4824,50,1,210
4824,36,2,197
4825,100,2,225
4825,83,2,113
4825,132,2,141
4826,132,1,120
4826,136,2,131
4826,16,2,116
4827,39,2,124
4827,132,1,121
4827,1,1,215
4827,124,1,133
4828,100,1,121
4828,32,2,123
4828,16,2,117
4829,62,2,110
4829,41,1,121
4829,46,2,123
4829,5,2,178
4830,34,1,114
4830,37,1,233
4830,88,2,113
4831,69,2,117
4831,146,1,131
4831,41,2,117
4831,126,1,134
4832,37,1,234
4832,123,2,106
4832,119,2,116
4833,27,2,135
4833,56,2,123
4833,112,2,115
4834,71,2,130
4834,149,2,126
4834,80,1,140
4835,99,2,130
4835,140,2,108
4835,31,1,142
4836,132,2,142
4836,15,2,149
4836,22,1,130
4837,12,1,122
4837,49,1,211
4837,15,2,150
4838,49,2,215
4838,11,1,114
4838,25,2,110
4839,22,1,131
4839,55,2,112
4839,65,2,120
4840,46,2,124
4840,48,1,109
4840,73,1,219
4840,62,2,111
4841,38,2,131
4841,24,1,122
4841,23,1,233
4841,120,1,105
4842,54,2,129
4842,88,2,114
4842,130,1,115
4843,56,2,124
4843,67,1,138
4843,83,1,107
4843,101,1,119
4844,77,1,137
4844,60,1,139
4844,134,2,127
4845,97,1,100
4845,132,1,122
4845,88,2,115
4845,66,2,107
4846,128,1,115
4846,66,2,108
4846,150,1,137
4846,122,2,116
4847,80,1,141
4847,32,1,110
4847,27,2,136
4848,69,2,118
4848,64,2,127
4848,114,1,145
4849,132,1,123
4849,115,2,132
4849,82,1,112
4849,95,2,129
4850,49,1,212
4850,47,2,132
4850,10,2,105
4850,102,1,187
4851,92,2,121
4851,16,1,126
4851,128,1,116
4852,77,1,138
4852,121,1,132
4852,13,2,119
4853,95,2,130
4853,118,2,113
4853,19,1,174
4854,45,1,230
4854,41,2,118
4854,39,2,125
4855,109,2,118
4855,110,2,112
4855,84,2,111
4856,58,1,197
4856,76,2,222
4856,140,2,109
4857,23,1,234
4857,136,2,132
4857,74,1,148
4858,23,2,195
4858,114,2,100
4858,6,2,222
4859,39,2,126
4859,49,2,216
4859,115,2,133
4860,105,2,116
4860,59,1,127
4860,70,2,173
4860,64,2,128
4861,39,2,127
4861,79,1,105
4861,90,2,116
4862,23,1,235
4862,74,1,149
4862,73,1,220
4863,41,1,122
4863,89,2,119
4863,82,1,113
4863,2,1,251
4864,51,2,112
4864,43,2,138
4864,90,2,117
4864,107,1,141
4865,73,1,221
4865,102,2,114
4865,49,2,217
4865,141,2,102
4866,96,2,200
4866,80,1,142
4866,20,2,134
4867,107,1,142
4867,47,2,133
4867,24,2,123
4868,4,1,97
4868,83,2,114
4868,29,1,113
4869,64,2,129
4869,12,2,204
4869,90,2,118
4870,99,2,131
4870,121,1,133
4870,132,2,143
4871,56,1,131
4871,132,2,144
4871,24,1,123
4871,34,1,115
4872,140,2,110
4872,137,2,128
4872,101,1,120
4873,132,1,124
4873,139,2,229
4873,118,2,114
4874,41,1,123
4874,32,1,111
4874,42,1,201
4875,59,1,128
4875,121,2,110
4875,95,1,113
4876,85,2,116
4876,56,2,125
4876,42,2,143
4876,77,1,139
4877,76,2,223
4877,39,2,128
4877,49,2,218
4878,31,1,143
4878,92,1,90
4878,112,1,127
4879,112,2,116
4879,50,1,211
4879,88,1,103
4880,90,2,119
4880,6,2,223
4880,55,2,113
4881,46,2,125
4881,147,2,236
4881,45,1,231
4882,6,2,224
4882,58,1,198
4882,83,2,115
4883,60,1,140
4883,24,1,124
4883,128,1,117
4883,18,2,114
4884,84,2,112
4884,127,2,116
4884,9,2,109
4884,105,1,121
4885,118,1,224
4885,136,2,133
4885,132,1,125
4886,88,2,116
4886,89,2,120
4886,128,1,118
4887,86,1,121
4887,99,2,132
4887,133,2,226
4888,86,1,122
4888,52,1,127
4888,17,1,128
4888,69,1,114
4889,28,2,111
4889,118,1,225
4889,18,2,115
4890,141,2,103
4890,105,2,117
4890,43,1,127
4891,141,1,119
4891,116,1,119
4891,36,2,198
4892,26,2,130
4892,84,2,113
4892,40,2,181
4893,66,2,109
4893,52,1,128
4893,33,2,130
4894,72,1,121
4894,111,1,242
4894,122,2,117
4895,13,2,120
4895,9,2,110
4895,26,2,131
4896,125,2,126
4896,149,2,127
4896,91,2,110
4897,22,1,132
4897,83,1,108
4897,25,2,111
4898,124,2,125
4898,24,1,125
4898,89,2,121
4899,74,2,127
4899,134,2,128
4899,137,2,129
4900,119,1,118
4900,16,2,118
4900,62,2,112
4901,83,2,116
4901,128,1,119
4901,25,2,112
4902,101,1,121
4902,67,1,139
4902,80,1,143
4903,51,2,113
4903,88,2,117
4903,124,2,126
4904,115,2,134
4904,124,1,134
4904,15,2,151
4905,129,2,137
4905,56,1,132
4905,123,2,107
4906,17,1,129
4906,126,1,135
4906,32,1,112
4907,78,1,105
4907,113,1,133
4907,12,1,123
4908,42,2,144
4908,49,2,219
4908,118,2,115
4909,72,1,122
4909,96,2,201
4909,71,2,131
4910,54,2,130
4910,13,2,121
4910,94,1,134
4911,55,2,114
4911,147,2,237
4911,85,2,117
4912,75,2,123
4912,95,1,114
4912,64,2,130
4913,131,1,207
4913,112,2,117
4913,26,2,132
4914,52,2,111
4914,17,1,130
4914,63,1,130
4915,29,1,114
4915,41,2,119
4915,42,2,145
4916,114,1,146
4916,78,2,242
4916,135,1,138
4917,36,2,199
4917,88,1,104
4917,102,1,188
4918,127,2,117
4918,95,2,131
4918,76,2,224
4919,10,2,106
4919,94,1,135
4919,88,2,118
4920,146,1,132
4920,101,2,127
4920,19,2,134
4921,97,1,101
4921,137,1,127
4921,71,2,132
4922,124,2,127
4922,82,1,114
4922,136,2,134
4923,79,1,106
4923,88,2,119
4923,121,1,134
4924,123,2,108
4924,42,2,146
4924,56,1,133
4925,56,1,134
4925,55,2,115
4925,97,2,101
4925,78,2,243
4926,107,1,143
4926,83,1,109
4926,23,1,236
4927,82,1,115
4927,139,2,230
4927,150,2,129
4928,82,1,116
4928,75,2,124
4928,52,1,129
4929,49,1,213
4929,18,2,116
4929,2,1,252
4930,17,1,131
4930,120,2,136
4930,38,2,132
4931,124,2,128
4931,83,1,110
4931,119,1,119
4932,121,1,135
4932,24,1,126
4932,75,1,130
4932,32,1,113
4933,59,1,129
4933,114,2,101
4933,72,1,123
4934,132,2,145
4934,77,1,140
4934,150,1,138
4935,18,2,117
4935,149,2,128
4935,81,2,143
4936,96,2,202
4936,49,1,214
4936,137,2,130
4937,123,2,109
4937,60,1,141
4937,17,1,132
4938,43,2,139
4938,20,1,102
4938,17,1,133
4939,15,2,152
4939,147,2,238
4939,24,2,124
4940,125,2,127
4940,84,2,114
4940,76,2,225
4941,87,2,115
4941,112,1,128
4941,2,1,253
4941,102,2,115
4942,12,1,124
4942,65,2,121
4942,41,2,120
4943,17,1,134
4943,114,1,147
4943,11,1,115
4943,69,1,115
4944,64,2,131
4944,23,1,237
4944,111,1,243
4944,62,1,120
4945,141,1,120
4945,86,1,123
4945,90,2,120
4946,105,1,122
4946,26,2,133
4946,91,2,111
4947,83,2,117
4947,11,1,116
4947,100,1,122
4947,99,2,133
4948,2,1,254
4948,121,1,136
4948,62,1,121
4949,16,1,127
4949,109,2,119
4949,70,2,174
4950,111,1,244
4950,87,2,116
4950,27,2,137
4951,114,2,102
4951,4,1,98
4951,131,1,208
4951,64,2,132
4952,69,2,119
4952,146,1,133
4952,150,1,139
4953,75,2,125
4953,78,1,106
4953,38,2,133
4953,99,2,134
4954,12,1,125
4954,43,1,128
4954,122,2,118
4955,53,1,133
4955,107,1,144
4955,125,2,128
4956,50,1,212
4956,101,1,122
4956,61,1,115
4957,2,1,255
4957,102,2,116
4957,105,2,118
4958,6,1,125
4958,86,1,124
4958,112,1,129
4959,83,2,118
4959,128,1,120
4959,56,2,126
4960,16,1,128
4960,113,1,134
4960,86,1,125
4960,59,2,145
4961,67,1,140
4961,47,2,134
4961,29,1,115
4962,102,1,189
4962,96,1,130
4962,37,1,235
4963,70,2,175
4963,100,1,123
4963,42,2,147
